created_date,status,segmento,comision_actual,logistic_type,store_type,barrio,category,cooking_time,tiene_otra_app,brand_id,store_id
2025-07-16T14:44:51.734Z,active,Microstores,42.0,3P,Brand expansion,RECOLETA,Bebidas,15 min,No,14185.0,115302
2025-07-16T14:38:14.721Z,active,Microstores,39.0,3P,Brand expansion,GENERAL PAZ,Desayunos y meriendas,20 min,Sí,10162.0,102500
2025-07-16T14:33:12.685Z,active,Microstores,39.0,3P,New brand,LINIERS,Desayunos y meriendas,10 min,Sí,10820.0,100103
2025-07-16T14:28:11.718Z,active,Microstores,42.0,3P,New brand,,Saludable,10 min,Sí,13240.0,113168
2025-07-16T14:22:18.679Z,active,Microstores,42.0,3P,New brand,RECOLETA,Hamburguesa,15 min,No,14364.0,115041
2025-07-16T14:21:12.707Z,active,Microstores,42.0,3P,New brand,VILLA REAL,,10 min,No,11615.0,110135
2025-07-16T14:13:46.746Z,active,Microstores,42.0,3P,New brand,CENTRO,Desayunos y meriendas,15 min,Sí,11446.0,111954
2025-07-16T14:09:35.715Z,active,Microstores,42.0,3P,New brand,LINIERS,Picadas,5 min,No,11215.0,111198
2025-07-16T14:05:37.680Z,active,Microstores,42.0,3P,New brand,VILLA CRESPO,,15 min,Sí,12848.0,106487
2025-07-16T13:58:19.716Z,active,Picked Locals,36.0,3P,New brand,PUERTO MADERO,Milanesas,15 min,Sí,14164.0,106186
2025-07-16T13:55:28.704Z,active,Microstores,42.0,3P,New brand,PALERMO,Desayunos y meriendas,15 min,Sí,14316.0,101970
2025-07-16T13:48:25.704Z,active,Microstores,42.0,3P,New brand,LA BOCA,Hamburguesa,25 min,Sí,11639.0,103269
2025-07-16T13:42:30.693Z,active,Microstores,42.0,3P,New brand,MONSERRAT,Desayunos y meriendas,20 min,Sí,10529.0,107806
2025-07-16T13:38:54.777Z,active,Microstores,42.0,3P,New brand,NUEVA CORDOBA,Helado,10 min,Sí,14371.0,102508
2025-07-16T13:34:14.726Z,active,Microstores,42.0,3P,New brand,NUEVA CORDOBA,Helado,10 min,Sí,14740.0,113206
2025-07-16T13:28:17.681Z,active,Microstores,42.0,3P,New brand,GENERAL PAZ,,20 min,Sí,11766.0,111568
2025-07-16T13:22:51.701Z,active,Microstores,42.0,3P,New brand,GENERAL PAZ,Pizza,30 min,Sí,14615.0,115473
2025-07-16T13:18:27.704Z,active,Microstores,42.0,3P,New brand,LA PLATA,Empanadas,15 min,Sí,10806.0,107537
2025-07-16T13:13:25.688Z,active,Microstores,42.0,3P,New brand,CENTRO,Sándwiches,30 min,Sí,11048.0,111180
2025-07-16T13:08:40.696Z,active,Microstores,39.0,3P,New brand,CENTRO,Desayunos y meriendas,20 min,Sí,10098.0,108243
2025-07-16T13:05:37.710Z,active,Microstores,39.0,3P,New brand,ALMAGRO,Internacional,15 min,Sí,11181.0,103439
2025-07-16T12:58:15.696Z,active,Microstores,39.0,3P,New brand,VILLA SAN ANDRÉS,Desayunos y meriendas,30 min,Sí,12034.0,103596
2025-07-16T12:52:27.682Z,active,Microstores,42.0,3P,New brand,ALMAGRO,Desayunos y meriendas,10 min,Sí,11677.0,111250
2025-07-16T12:48:56.811Z,active,Microstores,42.0,3P,New brand,MORÓN,,5 min,Sí,14345.0,101725
2025-07-16T12:42:08.677Z,active,Microstores,42.0,3P,New brand,MORÓN,Empanadas,35 min,No,14593.0,108799
2025-07-16T12:39:32.668Z,active,Microstores,42.0,3P,New brand,LA PLATA,Pollo,20 min,No,14311.0,105497
2025-07-16T12:32:27.676Z,active,Microstores,42.0,3P,New brand,CENTRO,Hamburguesa,15 min,Sí,13802.0,100790
2025-07-16T12:28:12.695Z,active,Microstores,42.0,3P,New brand,NUEVA CORDOBA,Sándwiches,15 min,Sí,12931.0,111329
2025-07-16T12:22:15.687Z,active,Microstores,39.0,3P,New brand,MARTÍNEZ,Sushi,40 min,Sí,12742.0,101329
2025-07-16T12:18:19.699Z,active,Microstores,42.0,3P,New brand,SAN JUSTO,Panadería,5 min,Sí,13341.0,114052
2025-07-16T12:13:14.694Z,active,Microstores,42.0,3P,New brand,OLIVOS,Ensaladas,20 min,Sí,12282.0,104410
2025-07-16T12:09:48.804Z,active,Microstores,42.0,3P,New brand,SAN JUSTO,Pizza,10 min,No,10626.0,107029
2025-07-16T12:06:29.769Z,active,Microstores,42.0,3P,New brand,LA PLATA,,5 min,No,14770.0,102415
2025-07-15T15:21:30.806Z,active,Picked Locals,34.5,3P,Brand expansion,MANANTIALES,Empanadas,10 min,Sí,11626.0,102122
2025-07-15T15:12:30.739Z,active,Microstores,42.0,3P,Brand expansion,FLORES,Bebidas,15 min,No,14185.0,112524
2025-07-15T15:08:14.701Z,active,Microstores,42.0,3P,Brand expansion,CABALLITO,Café,20 min,Sí,11283.0,110999
2025-07-15T14:58:15.689Z,active,Microstores,30.0,3P,Brand expansion,CENTRO,,15 min,Sí,12927.0,108759
2025-07-15T14:52:20.714Z,active,Picked Locals,30.0,3P,Brand expansion,BELGRANO,Helado,10 min,Sí,11365.0,112017
2025-07-15T14:48:27.666Z,active,Picked Locals,30.0,3P,Brand expansion,PALERMO,Helado,10 min,Sí,11365.0,114261
2025-07-15T14:42:33.683Z,active,Microstores,42.0,3P,Brand expansion,CABALLITO,Desayunos y meriendas,10 min,No,14688.0,102671
2025-07-15T14:38:38.703Z,active,Microstores,42.0,3P,New brand,SAN ISIDRO,Helado,5 min,No,14180.0,102491
2025-07-15T14:35:33.704Z,active,Microstores,42.0,3P,New brand,,Desayunos y meriendas,15 min,Sí,10698.0,112944
2025-07-15T14:28:18.797Z,active,Microstores,42.0,3P,New brand,MATADEROS,,10 min,No,12283.0,105556
2025-07-15T14:22:39.744Z,active,Microstores,42.0,3P,New brand,PATERNAL,Empanadas,30 min,Sí,13838.0,112988
2025-07-15T14:18:35.614Z,active,Microstores,42.0,3P,New brand,VILLA CRESPO,Desayunos y meriendas,15 min,No,11917.0,102979
2025-07-15T14:12:21.719Z,active,Microstores,42.0,3P,New brand,VILLA CRESPO,,20 min,No,11343.0,104281
2025-07-15T14:11:05.739Z,active,Microstores,43.5,3P,New brand,RECOLETA,Empanadas,30 min,No,10228.0,113990
2025-07-15T14:09:29.853Z,active,Microstores,42.0,3P,New brand,AVELLANEDA,,10 min,No,11237.0,113982
2025-07-15T13:58:20.724Z,active,Microstores,42.0,3P,New brand,ALTA CORDOBA,Desayunos y meriendas,5 min,Sí,10683.0,105425
2025-07-15T13:52:27.696Z,active,Microstores,42.0,3P,New brand,BECCAR,,30 min,No,13174.0,110396
2025-07-15T13:48:37.707Z,active,Microstores,42.0,3P,New brand,VICENTE LÓPEZ,Saludable,15 min,No,10455.0,104343
2025-07-15T13:42:34.707Z,active,Microstores,42.0,3P,New brand,BALVANERA,Sándwiches,15 min,Sí,11943.0,103215
2025-07-15T13:38:16.693Z,active,Picked Locals,33.0,3P,New brand,PALERMO,Hamburguesa,10 min,Sí,12942.0,111585
2025-07-15T13:35:44.735Z,active,Microstores,30.0,3P,New brand,CENTRO,,15 min,Sí,12607.0,101405
2025-07-15T13:28:09.679Z,active,Microstores,42.0,3P,New brand,COLÓN,Empanadas,25 min,Sí,12260.0,102150
2025-07-15T13:22:29.689Z,active,Microstores,30.0,3P,New brand,,Bebidas,10 min,Sí,12696.0,100660
2025-07-15T13:18:30.682Z,active,Microstores,30.0,3P,New brand,,,15 min,Sí,10453.0,101683
2025-07-15T13:12:44.697Z,active,Microstores,42.0,3P,New brand,SAN CRISTÓBAL,Pollo,20 min,No,10396.0,112022
2025-07-15T13:08:25.710Z,active,Microstores,30.0,3P,New brand,NUEVA CORDOBA,Helado,15 min,Sí,10790.0,102476
2025-07-15T13:08:05.699Z,active,Microstores,42.0,3P,New brand,CENTRO,Sándwiches,10 min,Sí,14427.0,100188
2025-07-15T13:00:51.680Z,active,Microstores,42.0,3P,New brand,LA PLATA,,5 min,No,13703.0,111259
2025-07-15T13:00:04.682Z,active,Microstores,39.0,3P,New brand,ALMAGRO,Asiática,45 min,Sí,13434.0,110652
2025-07-15T12:58:56.772Z,active,Microstores,42.0,3P,New brand,FLORESTA,Empanadas,5 min,No,13262.0,114893
2025-07-15T12:54:04.688Z,active,Microstores,42.0,3P,New brand,CAROLA LORENZINI,Sándwiches,15 min,Sí,11305.0,108379
2025-07-15T12:42:39.700Z,active,Microstores,42.0,3P,New brand,LA PLATA,Helado,10 min,No,11728.0,107456
2025-07-15T12:42:19.697Z,active,Microstores,42.0,3P,New brand,CENTRO,Empanadas,25 min,Sí,14021.0,107447
2025-07-15T12:39:06.696Z,active,Microstores,42.0,3P,New brand,BECCAR,Desayunos y meriendas,15 min,Sí,10383.0,109068
2025-07-15T12:28:16.784Z,active,Microstores,42.0,3P,New brand,SANTA RITA,Desayunos y meriendas,15 min,No,11246.0,107618
2025-07-15T12:22:13.669Z,active,Microstores,42.0,3P,New brand,LA PLATA,Empanadas,30 min,Sí,14196.0,109239
2025-07-15T12:16:13.689Z,active,Microstores,42.0,3P,New brand,,Ensaladas,20 min,No,12047.0,115197
2025-07-15T12:12:21.694Z,active,Microstores,42.0,3P,New brand,PUERTO MADERO,Desayunos y meriendas,15 min,Sí,10546.0,106780
2025-07-15T12:03:24.799Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,,20 min,Sí,13037.0,114174
2025-07-14T16:12:46.701Z,active,Microstores,42.0,3P,Brand expansion,VILLA PUEYRREDÓN,Desayunos y meriendas,10 min,Sí,10162.0,108100
2025-07-14T16:10:00.695Z,active,Microstores,42.0,3P,Brand expansion,NUEVA CORDOBA,Desayunos y meriendas,15 min,Sí,14015.0,107735
2025-07-14T16:07:39.726Z,active,Top Players,28.5,3P,Brand expansion,LINIERS,Empanadas,20 min,Sí,14282.0,114313
2025-07-14T15:59:09.697Z,active,Microstores,42.0,3P,Brand expansion,VILLA CRESPO,Picadas,20 min,No,11703.0,112429
2025-07-14T15:52:57.708Z,active,Picked Locals,30.0,3P,Brand expansion,SAN NICOLÁS,Pizza,15 min,Sí,11709.0,104709
2025-07-14T15:48:44.679Z,active,Microstores,42.0,3P,Brand expansion,SAN MARTÍN CENTRO,Pizza,5 min,Sí,10115.0,112229
2025-07-14T15:42:40.685Z,active,Picked Locals,28.5,3P,Brand expansion,CABALLITO,Desayunos y meriendas,25 min,Sí,12562.0,112950
2025-07-14T15:38:58.685Z,active,Picked Locals,31.5,3P,Brand expansion,GENERAL PAZ,Helado,5 min,Sí,11750.0,110490
2025-07-14T15:37:13.657Z,active,Picked Locals,33.0,3P,Brand expansion,LA PLATA,Empanadas,10 min,Sí,12311.0,101363
2025-07-14T15:28:19.714Z,active,Top Players,24.0,3P,Brand expansion,,Saludable,10 min,Sí,12795.0,115099
2025-07-14T15:22:27.686Z,active,Top Players,24.0,3P,Brand expansion,PALERMO,Saludable,10 min,Sí,12795.0,104622
2025-07-14T15:18:11.916Z,active,Top Players,24.0,3P,Brand expansion,VILLA LURO,Saludable,10 min,Sí,12795.0,104302
2025-07-14T15:14:55.795Z,active,Microstores,42.0,3P,Brand expansion,NUEVA CÓRDOBA,Pollo,30 min,Sí,14305.0,107137
2025-07-14T15:10:25.703Z,active,Picked Locals,37.5,3P,Brand expansion,,Internacional,20 min,No,12892.0,107816
2025-07-14T15:06:13.932Z,active,Picked Locals,37.5,3P,Brand expansion,BALVANERA,Internacional,20 min,No,12892.0,108428
2025-07-14T14:58:09.810Z,active,Microstores,42.0,3P,New brand,LA PLATA,Pastas,5 min,No,10129.0,105173
2025-07-14T14:52:32.718Z,active,Microstores,42.0,3P,New brand,SAN ISIDRO,Internacional,10 min,No,10266.0,108358
2025-07-14T14:48:36.717Z,active,Microstores,42.0,3P,New brand,BALVANERA,Empanadas,25 min,No,10039.0,105018
2025-07-14T14:39:28.701Z,active,Microstores,42.0,3P,New brand,MORÓN,Bebidas,5 min,No,12524.0,107075
2025-07-14T14:36:18.724Z,active,Microstores,42.0,3P,New brand,VILLA CRESPO,Pizza,5 min,No,10883.0,100270
2025-07-14T14:28:17.727Z,active,Microstores,42.0,3P,New brand,LA PLATA,Ensaladas,15 min,No,12349.0,113237
2025-07-14T14:22:33.683Z,active,Microstores,42.0,3P,New brand,OLIVOS,Saludable,20 min,No,11855.0,109383
2025-07-14T14:18:35.700Z,active,Microstores,42.0,3P,New brand,CENTRO,Desayunos y meriendas,15 min,Sí,14015.0,110593
2025-07-14T14:13:21.696Z,active,Microstores,42.0,3P,New brand,GUEMES,Hamburguesa,20 min,Sí,13860.0,100225
2025-07-14T14:09:36.674Z,active,Microstores,42.0,3P,New brand,FLORES,Picadas,20 min,No,11703.0,112703
2025-07-14T14:06:38.722Z,active,Microstores,42.0,3P,New brand,RECOLETA,Desayunos y meriendas,15 min,Sí,10358.0,114403
2025-07-14T13:58:11.685Z,active,Microstores,42.0,3P,New brand,OLIVOS,Sushi,35 min,Sí,14604.0,111760
2025-07-14T13:55:30.835Z,active,Microstores,42.0,3P,New brand,SAN JUSTO,Hamburguesa,10 min,No,13473.0,110349
2025-07-14T13:48:14.716Z,active,Microstores,42.0,3P,New brand,VELEZ SARSFIELD,Empanadas,10 min,No,13683.0,105561
2025-07-14T13:42:22.732Z,active,Microstores,42.0,3P,New brand,VILLA BALLESTER,Sándwiches,15 min,No,13826.0,112635
2025-07-14T13:38:11.696Z,active,Picked Locals,36.0,3P,New brand,,Pizza,20 min,Sí,14576.0,107329
2025-07-14T13:34:37.682Z,active,Picked Locals,37.5,3P,New brand,NÚÑEZ,Sushi,15 min,Sí,13571.0,109437
2025-07-14T13:29:24.683Z,active,Microstores,42.0,3P,New brand,SAN CRISTÓBAL,Hamburguesa,20 min,No,13832.0,104743
2025-07-14T13:22:32.693Z,active,Microstores,42.0,3P,New brand,SAN NICOLÁS,Milanesas,20 min,Sí,13186.0,108086
2025-07-14T13:18:24.673Z,active,Picked Locals,33.0,3P,New brand,LA PLATA,Empanadas,10 min,Sí,12311.0,109445
2025-07-14T13:12:29.665Z,active,Microstores,42.0,3P,New brand,LA PLATA,Ensaladas,15 min,Sí,10292.0,114984
2025-07-14T13:10:27.653Z,active,Microstores,42.0,3P,New brand,LA PLATA,Desayunos y meriendas,15 min,No,10409.0,100192
2025-07-14T13:08:05.749Z,active,Microstores,39.0,3P,New brand,ALBERDI,Desayunos y meriendas,25 min,Sí,14110.0,100640
2025-07-14T12:58:23.705Z,active,Microstores,42.0,3P,New brand,PALERMO,Desayunos y meriendas,5 min,No,14783.0,114606
2025-07-14T12:52:29.706Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Desayunos y meriendas,25 min,Sí,11740.0,104469
2025-07-14T12:48:19.676Z,active,Picked Locals,15.0,3P,New brand,NUEVA CORDOBA,Hamburguesa,10 min,Sí,12952.0,113056
2025-07-14T12:42:28.692Z,active,Microstores,42.0,3P,New brand,VILLA DEL PARQUE,Pastas,5 min,Sí,13958.0,112997
2025-07-14T12:39:52.674Z,active,Picked Locals,37.5,3P,New brand,RAMOS MEJÍA,Empanadas,10 min,Sí,13315.0,100187
2025-07-14T12:32:30.696Z,active,Microstores,42.0,3P,New brand,CABALLITO,,15 min,No,13303.0,113297
2025-07-14T12:28:17.688Z,active,Picked Locals,37.5,3P,New brand,BALVANERA,Empanadas,10 min,Sí,14396.0,112721
2025-07-14T12:22:11.695Z,active,Microstores,37.5,3P,New brand,BELGRANO,Empanadas,10 min,Sí,13177.0,111577
2025-07-14T12:18:17.811Z,active,Microstores,42.0,3P,New brand,MORÓN,Empanadas,20 min,No,12510.0,106769
2025-07-14T12:13:29.680Z,active,Picked Locals,37.5,3P,New brand,ALMAGRO,Empanadas,10 min,Sí,10350.0,102232
2025-07-14T12:09:06.807Z,active,Microstores,39.0,3P,New brand,ALMAGRO,Asiática,50 min,Sí,11024.0,100335
2025-07-14T12:03:23.881Z,active,Microstores,39.0,3P,New brand,BALVANERA,Asiática,45 min,Sí,11447.0,103750
2025-07-11T17:59:44.810Z,active,Microstores,42.0,3P,Brand expansion,BALVANERA,Venezolana,15 min,Sí,10812.0,102590
2025-07-11T16:58:08.722Z,active,Picked Locals,31.5,3P,Brand expansion,CABALLITO,Empanadas,20 min,Sí,11363.0,105082
2025-07-11T16:52:18.879Z,active,Top Players,31.5,3P,Brand expansion,ALMAGRO,Desayunos y meriendas,10 min,Sí,11677.0,114741
2025-07-11T16:48:31.015Z,active,Picked Locals,24.0,3P,Brand expansion,RECOLETA,Picadas,10 min,Sí,10188.0,106188
2025-07-11T16:42:51.032Z,active,Picked Locals,33.0,3P,Brand expansion,BECCAR,Helado,10 min,Sí,10412.0,112258
2025-07-11T16:38:56.996Z,active,Picked Locals,24.0,3P,Brand expansion,VICENTE LÓPEZ,Picadas,10 min,Sí,10188.0,103041
2025-07-11T16:36:17.668Z,active,Microstores,39.0,3P,Brand expansion,VILLA URQUIZA,Pastas,20 min,Sí,11188.0,109785
2025-07-11T16:34:17.714Z,active,Top Players,0.0,3P,Brand expansion,,Helado,5 min,Sí,10869.0,108385
2025-07-11T16:31:37.693Z,active,Top Players,0.0,3P,Brand expansion,,Helado,5 min,Sí,10869.0,103630
2025-07-11T16:28:16.631Z,active,Top Players,15.0,3P,Brand expansion,,Sushi,10 min,Sí,12889.0,105485
2025-07-11T16:22:31.685Z,active,Top Players,15.0,3P,Brand expansion,NUEVA CORDOBA,Sushi,10 min,Sí,12342.0,108600
2025-07-11T16:18:28.697Z,active,Top Players,15.0,3P,Brand expansion,,Milanesas,10 min,Sí,13094.0,109198
2025-07-11T16:10:09.706Z,active,Top Players,0.0,3P,Brand expansion,,Helado,5 min,Sí,10869.0,111926
2025-07-11T15:58:26.967Z,active,Top Players,15.0,3P,Brand expansion,,Sándwiches,10 min,Sí,12683.0,114113
2025-07-11T15:53:32.016Z,active,Top Players,0.0,3P,Brand expansion,,Helado,5 min,Sí,10869.0,109194
2025-07-11T15:49:06.005Z,active,Top Players,15.0,3P,Brand expansion,ALTA CORDOBA,Empanadas,10 min,Sí,10355.0,101323
2025-07-11T15:48:47.997Z,active,Top Players,0.0,3P,Brand expansion,,Helado,5 min,Sí,10869.0,115468
2025-07-11T15:44:00.004Z,active,Picked Locals,37.5,3P,Brand expansion,ALMAGRO,Pizza,20 min,Sí,12773.0,105716
2025-07-11T15:41:02.026Z,active,Microstores,42.0,3P,Brand expansion,MORÓN,Empanadas,10 min,Sí,10807.0,111134
2025-07-11T15:28:19.994Z,active,Microstores,42.0,3P,Brand expansion,LA PLATA,Pizza,25 min,Sí,11607.0,110439
2025-07-11T15:22:26.021Z,active,Microstores,39.0,3P,Brand expansion,GENERAL PAZ,Empanadas,10 min,Sí,12825.0,102039
2025-07-11T15:18:34.011Z,active,Microstores,42.0,3P,Brand expansion,MONSERRAT,Milanesas,20 min,Sí,11610.0,101909
2025-07-11T15:12:32.216Z,active,Microstores,42.0,3P,New brand,LA PLATA,Panadería,5 min,No,12622.0,110515
2025-07-11T15:09:28.047Z,active,Microstores,42.0,3P,New brand,VILLA BALLESTER,Picadas,5 min,No,13416.0,105130
2025-07-11T15:07:14.017Z,active,Microstores,42.0,3P,New brand,ALTA CORDOBA,Empanadas,20 min,Sí,13271.0,101048
2025-07-11T14:58:15.114Z,active,Microstores,42.0,3P,New brand,MORÓN,Hamburguesa,25 min,Sí,13574.0,108147
2025-07-11T14:55:23.040Z,active,Microstores,39.0,3P,New brand,CABALLITO,Desayunos y meriendas,10 min,No,12798.0,114827
2025-07-11T14:48:24.020Z,active,Microstores,42.0,3P,New brand,LA PLATA,Bebidas,15 min,No,11572.0,101125
2025-07-11T14:42:59.047Z,active,Microstores,39.0,3P,New brand,LOMAS DEL MIRADOR,Hamburguesa,20 min,No,13640.0,107965
2025-07-11T14:40:44.019Z,active,Microstores,42.0,3P,New brand,FLORES,Internacional,5 min,Sí,12022.0,102325
2025-07-11T14:39:19.175Z,active,Microstores,39.0,3P,New brand,FLORES,Ensaladas,25 min,No,12276.0,107018
2025-07-11T14:36:52.004Z,active,Microstores,42.0,3P,New brand,CABALLITO,Bebidas,15 min,Sí,10914.0,101946
2025-07-11T14:28:12.062Z,active,Picked Locals,33.0,3P,New brand,PALERMO,Desayunos y meriendas,20 min,Sí,12723.0,110234
2025-07-11T14:23:23.027Z,active,Microstores,42.0,3P,New brand,LOMAS DEL MIRADOR,Hamburguesa,15 min,No,10570.0,101927
2025-07-11T14:20:35.041Z,active,Microstores,39.0,3P,New brand,ALMAGRO,Desayunos y meriendas,25 min,No,12095.0,106245
2025-07-11T14:14:41.051Z,active,Microstores,39.0,3P,New brand,CHACARITA,Internacional,10 min,Sí,14242.0,109939
2025-07-11T14:14:41.024Z,active,Microstores,42.0,3P,New brand,BALVANERA,Internacional,25 min,Sí,13446.0,102794
2025-07-11T14:12:51.036Z,active,Microstores,42.0,3P,New brand,SAN JUSTO,Hamburguesa,15 min,Sí,14561.0,107754
2025-07-11T13:58:21.122Z,active,Microstores,42.0,3P,New brand,GENERAL PUEYRREDON,Pastas,20 min,No,10641.0,100998
2025-07-11T13:48:56.018Z,active,Microstores,42.0,3P,New brand,MORÓN,Pizza,25 min,Sí,13545.0,100553
2025-07-11T13:42:24.949Z,active,Top Players,15.0,3P,New brand,,Sushi,10 min,Sí,12889.0,109088
2025-07-11T13:38:21.096Z,active,Picked Locals,37.5,3P,New brand,NUEVA CÓRDOBA,Sushi,35 min,Sí,11836.0,103463
2025-07-11T13:35:15.046Z,active,Top Players,15.0,3P,New brand,NUEVA CÓRDOBA,Sushi,10 min,Sí,12342.0,107867
2025-07-11T13:28:15.036Z,active,Microstores,42.0,3P,New brand,ALBERDI,Empanadas,20 min,Sí,14201.0,100568
2025-07-11T13:22:46.990Z,active,Microstores,42.0,3P,New brand,CRUCESITA,Venezolana,15 min,Sí,10430.0,111651
2025-07-11T13:18:36.196Z,active,Microstores,42.0,3P,New brand,VILLA LUZURIAGA,,5 min,Sí,10942.0,100238
2025-07-11T13:17:12.014Z,active,Microstores,40.5,3P,New brand,LOMAS DEL MIRADOR,Milanesas,20 min,Sí,12757.0,104467
2025-07-11T13:16:42.982Z,active,Microstores,42.0,3P,New brand,LA PLATA,Pizza,25 min,Sí,11607.0,108652
2025-07-11T13:08:48.017Z,active,Microstores,42.0,3P,New brand,,Hamburguesa,25 min,Sí,14630.0,106321
2025-07-11T12:58:18.997Z,active,Microstores,42.0,3P,New brand,BECCAR,Desayunos y meriendas,10 min,Sí,10116.0,103950
2025-07-11T12:53:02.020Z,active,Microstores,42.0,3P,New brand,ALMAGRO,,10 min,Sí,10411.0,113984
2025-07-11T12:48:21.023Z,active,Microstores,42.0,3P,New brand,,Empanadas,30 min,Sí,13298.0,104942
2025-07-11T12:42:19.047Z,active,Microstores,42.0,3P,New brand,GENERAL PAZ,Pizza,20 min,Sí,14143.0,103404
2025-07-11T12:39:18.031Z,active,Microstores,42.0,3P,New brand,VILLA REAL,,15 min,No,10091.0,107527
2025-07-11T12:37:09.017Z,active,Microstores,42.0,3P,New brand,SAN CRISTÓBAL,Helado,10 min,Sí,13908.0,114335
2025-07-11T12:28:09.049Z,active,Microstores,42.0,3P,New brand,MORÓN,Parrilla,15 min,Sí,10088.0,110028
2025-07-11T12:22:16.993Z,active,Microstores,42.0,3P,New brand,FLORES,Sushi,30 min,No,12290.0,107731
2025-07-11T12:18:17.047Z,active,Microstores,42.0,3P,New brand,VILLA ADELINA,Milanesas,25 min,Sí,11412.0,115421
2025-07-11T12:14:24.155Z,active,Microstores,39.0,3P,New brand,BELGRANO,Desayunos y meriendas,15 min,Sí,13217.0,104869
2025-07-11T12:09:07.999Z,active,Microstores,42.0,3P,New brand,FLORIDA OESTE,Empanadas,20 min,Sí,10903.0,112786
2025-07-11T12:06:59.833Z,active,Microstores,42.0,3P,New brand,VILLA LUGANO,Milanesas,20 min,Sí,11610.0,107604
2025-07-09T17:14:31.677Z,active,Top Players,0.0,3P,Brand expansion,RECOLETA,Helado,5 min,Sí,10869.0,107493
2025-07-09T17:09:49.742Z,active,Picked Locals,37.5,3P,Brand expansion,MORÓN,Helado,10 min,Sí,10498.0,114939
2025-07-09T17:06:48.722Z,active,Top Players,30.0,3P,Brand expansion,,,10 min,Sí,11869.0,104307
2025-07-09T16:58:17.669Z,active,Top Players,0.0,3P,Brand expansion,VILLA DEL PARQUE,Helado,5 min,Sí,10869.0,101809
2025-07-09T16:55:32.765Z,active,Picked Locals,28.5,3P,Brand expansion,VICENTE LÓPEZ,Panadería,15 min,Sí,11954.0,102565
2025-07-09T16:48:27.786Z,active,Picked Locals,28.5,3P,Brand expansion,VILLA MARTELLI,Panadería,15 min,Sí,11954.0,111966
2025-07-09T16:43:21.693Z,active,Top Players,0.0,3P,Brand expansion,VILLA URQUIZA,Helado,5 min,Sí,10869.0,105303
2025-07-09T16:40:32.709Z,active,Top Players,0.0,3P,Brand expansion,VILLA DEL PARQUE,Helado,5 min,Sí,10869.0,111965
2025-07-09T16:38:09.679Z,active,Picked Locals,28.5,3P,Brand expansion,MUNRO,Panadería,15 min,Sí,11954.0,111765
2025-07-09T16:28:18.684Z,active,Microstores,42.0,3P,Brand expansion,SAN JUSTO,Panadería,5 min,No,12497.0,100450
2025-07-09T16:22:59.700Z,active,Top Players,27.0,3P,Brand expansion,,Helado,10 min,Sí,13326.0,115135
2025-07-09T16:18:19.721Z,active,Top Players,0.0,3P,Brand expansion,BALVANERA,Helado,5 min,Sí,10869.0,103869
2025-07-09T16:13:33.692Z,active,Top Players,27.0,3P,Brand expansion,COLEGIALES,Helado,10 min,Sí,13326.0,112723
2025-07-09T16:09:33.672Z,active,Top Players,27.0,3P,Brand expansion,VILLA URQUIZA,Helado,10 min,Sí,13326.0,103354
2025-07-09T16:07:39.692Z,active,Top Players,27.0,3P,Brand expansion,,Helado,10 min,Sí,13326.0,112088
2025-07-09T15:58:13.702Z,active,Picked Locals,31.5,3P,Brand expansion,PALERMO,Asiática,20 min,Sí,11144.0,110333
