YEAR,MONTH,STORE_ID,CUS_CUST_ID,STORE_STAGE_LIFECYCLE,STORE_STAGE_LIFECYCLE_PREV_MONTH,SEGMENTO,STATUS,NEIGHBOURHOOD,LONGITUDE,LATITUDE,LOCATION,CITY,AUD_INS_DTTM,AUD_UPD_DTTM
2025,5,42789223,831140419,Retained,Retained,LT,active,PALERMO,-58.418261,-34.5875432,"-34.5875432, -58.418261",CABA,2025-09-23,2025-09-23
2025,5,42805007,319094088,Retained,Retained,LT,active,PALERMO,-58.41092869999999,-34.581169,"-34.581169, -58.41092869999999",CABA,2025-09-23,2025-09-23
2025,5,42814315,792195922,Retained,Retained,LT,active,SAN TELMO,-58.372662,-34.6196696,"-34.6196696, -58.372662",CABA,2025-09-23,2025-09-23
2025,5,42872703,82552989,Retained,Retained,LT,active,PALERMO,-58.429390511396406,-34.58723787394597,"-34.58723787394597, -58.429390511396406",CABA,2025-09-23,2025-09-23
2025,5,42895563,769785759,Retained,Retained,LH,active,VILLA GENERAL MITRE,-58.47712964970283,-34.607574145735626,"-34.607574145735626, -58.47712964970283",CABA,2025-09-23,2025-09-23
2025,5,42898301,769785759,Retained,Retained,LH,active,VILLA GENERAL MITRE,-58.474673,-34.605824,"-34.605824, -58.474673",CABA,2025-09-23,2025-09-23
2025,5,42924137,243887022,Churn < 3M,Churn < 3M,LT,active,OLIVOS,-58.49719950000001,-34.5047999,"-34.5047999, -58.49719950000001",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,42925327,250469782,Retained,Retained,CA,active,PALERMO,-58.4337352,-34.5680922,"-34.5680922, -58.4337352",CABA,2025-09-23,2025-09-23
2025,5,42926341,250469782,Retained,Retained,CA,active,BELGRANO,-58.45603149999999,-34.5560699,"-34.5560699, -58.45603149999999",CABA,2025-09-23,2025-09-23
2025,5,42935739,1003387013,Retained,Retained,LT,active,RETIRO,-58.38581000000001,-34.596454,"-34.596454, -58.38581000000001",CABA,2025-09-23,2025-09-23
2025,5,43088715,1011214296,Retained,Retained,LH,active,BELGRANO,-58.4576411,-34.5676243,"-34.5676243, -58.4576411",CABA,2025-09-23,2025-09-23
2025,5,43091452,193290677,Retained,Retained,LH,active,VILLA SANTA RITA,-58.483188917808356,-34.60905731892161,"-34.60905731892161, -58.483188917808356",CABA,2025-09-23,2025-09-23
2025,5,43106503,708342032,Retained,Retained,CA,active,VILLA DEVOTO,-58.49807619999999,-34.5970898,"-34.5970898, -58.49807619999999",CABA,2025-09-23,2025-09-23
2025,5,43162088,545694038,Retained,Retained,CA,active,PARQUE AVELLANEDA,-58.477356782820685,-34.65634116886646,"-34.65634116886646, -58.477356782820685",CABA,2025-09-23,2025-09-23
2025,5,43167406,1007892214,Retained,Retained,CA,active,VILLA ORTUZAR,-58.47398679999999,-34.580702,"-34.580702, -58.47398679999999",CABA,2025-09-23,2025-09-23
2025,5,43176851,241734538,Retained,Retained,CA,active,VILLA URQUIZA,-58.4916145,-34.5718099,"-34.5718099, -58.4916145",CABA,2025-09-23,2025-09-23
2025,5,43209936,133688886,Retained,Retained,CA,active,VILLA LURO,-58.5085224,-34.6400563,"-34.6400563, -58.5085224",CABA,2025-09-23,2025-09-23
2025,5,43241855,230986355,Retained,Retained,LT,active,VILLA PUEYRREDON,-58.5091008,-34.576868,"-34.576868, -58.5091008",CABA,2025-09-23,2025-09-23
2025,5,43286148,1016223877,Retained,Retained,LT,active,FLORESTA,-58.480147,-34.6336591,"-34.6336591, -58.480147",CABA,2025-09-23,2025-09-23
2025,5,43287398,233185606,Retained,Retained,LT,active,SAN NICOLAS,-58.3865383,-34.606051,"-34.606051, -58.3865383",CABA,2025-09-23,2025-09-23
2025,5,43291274,456046883,Retained,Retained,LH,active,BALVANERA,-58.40408900000001,-34.6134637,"-34.6134637, -58.40408900000001",CABA,2025-09-23,2025-09-23
2025,5,43291962,263925277,Retained,Retained,LH,active,VILLA DEL PARQUE,-58.493153,-34.61351200000001,"-34.61351200000001, -58.493153",CABA,2025-09-23,2025-09-23
2025,5,43347543,822421519,Retained,Retained,LH,active,BELGRANO,-58.4625497,-34.5599354,"-34.5599354, -58.4625497",CABA,2025-09-23,2025-09-23
2025,5,43360480,93509840,Retained,Retained,CA,active,CABALLITO,-58.4351271,-34.623252,"-34.623252, -58.4351271",CABA,2025-09-23,2025-09-23
2025,5,43380963,1011113705,Retained,Retained,LT,active,VILLA URQUIZA,-58.4919616,-34.5705048,"-34.5705048, -58.4919616",CABA,2025-09-23,2025-09-23
2025,5,43423946,1019846002,Retained,Retained,LH,active,BELGRANO,-58.458917647960945,-34.55904288234393,"-34.55904288234393, -58.458917647960945",CABA,2025-09-23,2025-09-23
2025,5,43458448,236514460,Retained,Retained,LT,active,BALVANERA,-58.4032563,-34.600239,"-34.600239, -58.4032563",CABA,2025-09-23,2025-09-23
2025,5,43462661,207977862,Retained,Retained,LT,active,BALVANERA,-58.40897640000001,-34.5997957,"-34.5997957, -58.40897640000001",CABA,2025-09-23,2025-09-23
2025,5,43530421,173464522,Retained,Retained,LH,active,COLEGIALES,-58.44668410000001,-34.5723347,"-34.5723347, -58.44668410000001",CABA,2025-09-23,2025-09-23
2025,5,43644846,1022415996,Retained,Retained,CA,active,PALERMO,-58.4337115,-34.5832649,"-34.5832649, -58.4337115",CABA,2025-09-23,2025-09-23
2025,5,43651517,154151048,Retained,Retained,LT,active,BELGRANO,-58.4563509,-34.564039,"-34.564039, -58.4563509",CABA,2025-09-23,2025-09-23
2025,5,43698772,1027820970,Retained,Retained,LH,active,PARQUE AVELLANEDA,-58.4652521,-34.6456652,"-34.6456652, -58.4652521",CABA,2025-09-23,2025-09-23
2025,5,43738341,1029060423,Retained,Retained,LT,active,VILLA DEVOTO,-58.5137333,-34.6000515,"-34.6000515, -58.5137333",CABA,2025-09-23,2025-09-23
2025,5,43739373,1029078165,Retained,Retained,CA,active,CABALLITO,-58.4402501,-34.6089084,"-34.6089084, -58.4402501",CABA,2025-09-23,2025-09-23
2025,5,43918760,658981899,Retained,Retained,CA,active,BOEDO,-58.42624719999999,-34.624943,"-34.624943, -58.42624719999999",CABA,2025-09-23,2025-09-23
2025,5,43942357,1030143338,Retained,Retained,CA,active,CABALLITO,-58.4438668,-34.6082417,"-34.6082417, -58.4438668",CABA,2025-09-23,2025-09-23
2025,5,44019441,1038187743,Retained,Retained,LT,active,PALERMO,-58.4238567,-34.5801248,"-34.5801248, -58.4238567",CABA,2025-09-23,2025-09-23
2025,5,44022757,325533551,Retained,Retained,LT,active,PALERMO,-58.4116047,-34.6117877,"-34.6117877, -58.4116047",CABA,2025-09-23,2025-09-23
2025,5,44037200,1040074617,Retained,Retained,LT,active,VILLA ORTUZAR,-58.4752109,-34.5821419,"-34.5821419, -58.4752109",CABA,2025-09-23,2025-09-23
2025,5,44047398,627792056,Retained,Retained,CA,active,COLEGIALES,-58.45845700613421,-34.571029699414225,"-34.571029699414225, -58.45845700613421",CABA,2025-09-23,2025-09-23
2025,5,44048926,1040832327,Retained,Retained,LH,active,FLORESTA,-58.48068600000001,-34.6249392,"-34.6249392, -58.48068600000001",CABA,2025-09-23,2025-09-23
2025,5,44061622,1040242267,Retained,Retained,CA,active,LINIERS,-58.5138194,-34.6394055,"-34.6394055, -58.5138194",CABA,2025-09-23,2025-09-23
2025,5,44091854,778117291,Retained,Retained,LT,active,SAN NICOLAS,-58.3903013,-34.6044769,"-34.6044769, -58.3903013",CABA,2025-09-23,2025-09-23
2025,5,44099644,1043406058,Retained,Retained,CA,active,BELGRANO,-58.45645,-34.560356,"-34.560356, -58.45645",CABA,2025-09-23,2025-09-23
2025,5,44202875,294607797,Retained,Retained,LT,active,PALERMO,-58.42747989999999,-34.5846141,"-34.5846141, -58.42747989999999",CABA,2025-09-23,2025-09-23
2025,5,44238426,1022344599,Retained,Retained,LH,active,BELGRANO,-58.4659805,-34.5619212,"-34.5619212, -58.4659805",CABA,2025-09-23,2025-09-23
2025,5,44261841,52205481,Retained,Retained,LT,active,MONSERRAT,-58.3901938,-34.6124802,"-34.6124802, -58.3901938",CABA,2025-09-23,2025-09-23
2025,5,44267148,32338371,Retained,Retained,LT,active,NUEVA POMPEYA,-58.416431,-34.6528203,"-34.6528203, -58.416431",CABA,2025-09-23,2025-09-23
2025,5,44269335,115638824,Retained,Retained,LT,active,VILLA CRESPO,-58.4327408,-34.6021849,"-34.6021849, -58.4327408",CABA,2025-09-23,2025-09-23
2025,5,44291756,1052117861,Retained,Retained,LH,active,MONSERRAT,-58.3803815,-34.6125835,"-34.6125835, -58.3803815",CABA,2025-09-23,2025-09-23
2025,5,44342737,638723953,Retained,Retained,CA,active,MARTINEZ,-58.52070983495294,-34.495988196981024,"-34.495988196981024, -58.52070983495294",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,44363295,1055665430,Retained,New,LT,active,LA PLATA,-57.95695079999999,-34.9258661,"-34.9258661, -57.95695079999999",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,44381896,1011301748,Retained,Retained,CA,active,CABALLITO,-58.43385559999999,-34.6113441,"-34.6113441, -58.43385559999999",CABA,2025-09-23,2025-09-23
2025,5,44458801,13349745,Retained,Retained,LT,active,NUEVA POMPEYA,-58.4164664,-34.6432893,"-34.6432893, -58.4164664",CABA,2025-09-23,2025-09-23
2025,5,44484328,610010423,Churn > 3M,Churn > 3M,LH,active,FLORES,-58.475276,-34.6212279,"-34.6212279, -58.475276",CABA,2025-09-23,2025-09-23
2025,5,44549495,101801321,Retained,Retained,CA,active,COLEGIALES,-58.4475914,-34.5704147,"-34.5704147, -58.4475914",CABA,2025-09-23,2025-09-23
2025,5,44594950,1063019667,Retained,Retained,CA,active,PALERMO,-58.5111627,-34.6008735,"-34.6008735, -58.5111627",CABA,2025-09-23,2025-09-23
2025,5,44603631,418861996,Churn < 3M,Churn,LH,active,PALERMO,-58.4165824,-34.58684530000001,"-34.58684530000001, -58.4165824",CABA,2025-09-23,2025-09-23
2025,5,44603678,418861996,Retained,Retained,LH,active,RECOLETA,-58.40941989999999,-34.5927588,"-34.5927588, -58.40941989999999",CABA,2025-09-23,2025-09-23
2025,5,44605669,1063476652,Retained,New,LT,active,LA PLATA,-57.94760439999999,-34.92585810000001,"-34.92585810000001, -57.94760439999999",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,44606243,1063019667,Retained,Retained,CA,active,VILLA DEVOTO,-58.511096,-34.6008462,"-34.6008462, -58.511096",CABA,2025-09-23,2025-09-23
2025,5,44656684,44770964,Retained,Retained,LT,active,VILLA CRESPO,-58.4416099,-34.604384,"-34.604384, -58.4416099",CABA,2025-09-23,2025-09-23
2025,5,44667475,1064922253,Retained,Retained,LT,active,ALMAGRO,-58.4208011,-34.6098851,"-34.6098851, -58.4208011",CABA,2025-09-23,2025-09-23
2025,5,44713748,1011617706,Churn < 3M,Churn,LT,active,RECOLETA,-58.4029886,-34.5928857,"-34.5928857, -58.4029886",CABA,2025-09-23,2025-09-23
2025,5,44810304,1021764139,Retained,Retained,LH,active,MONTE CASTRO,-58.501974,-34.6173608,"-34.6173608, -58.501974",CABA,2025-09-23,2025-09-23
2025,5,44839242,135049525,Retained,Retained,LT,active,VILLA CRESPO,-58.45833649999999,-34.5805541,"-34.5805541, -58.45833649999999",CABA,2025-09-23,2025-09-23
2025,5,44904667,543574517,Retained,Retained,LT,active,LINIERS,-58.52026840000001,-34.6457347,"-34.6457347, -58.52026840000001",CABA,2025-09-23,2025-09-23
2025,5,45012679,780044249,Retained,Retained,LT,active,VILLA DEVOTO,-58.5194595,-34.6181434,"-34.6181434, -58.5194595",CABA,2025-09-23,2025-09-23
2025,5,45098632,1075576177,Retained,Retained,CA,active,BELGRANO,-58.4590597,-34.5598005,"-34.5598005, -58.4590597",CABA,2025-09-23,2025-09-23
2025,5,45111487,1056118847,Retained,Retained,LT,active,BOEDO,-58.4198551,-34.6273025,"-34.6273025, -58.4198551",CABA,2025-09-23,2025-09-23
2025,5,45164814,561458522,Retained,Retained,LT,active,SAAVEDRA,-58.4757822,-34.5530615,"-34.5530615, -58.4757822",CABA,2025-09-23,2025-09-23
2025,5,45190287,669890565,Retained,Retained,LT,active,SAN NICOLAS,-58.38499410000001,-34.6085092,"-34.6085092, -58.38499410000001",CABA,2025-09-23,2025-09-23
2025,5,45289613,1080522391,Retained,Retained,LH,active,FLORES,-58.4460559,-34.6416301,"-34.6416301, -58.4460559",CABA,2025-09-23,2025-09-23
2025,5,45312777,418776993,Retained,Retained,LT,active,VILLA CRESPO,-58.4535741,-34.6008851,"-34.6008851, -58.4535741",CABA,2025-09-23,2025-09-23
2025,5,45323525,1080381516,Retained,New,LT,active,CABALLITO,-58.4400365,-34.60945,"-34.60945, -58.4400365",CABA,2025-09-23,2025-09-23
2025,5,45472716,1047660986,Retained,Retained,LT,active,VILLA URQUIZA,-58.4849237,-34.564874,"-34.564874, -58.4849237",CABA,2025-09-23,2025-09-23
2025,5,45518745,1083302331,Churn < 3M,Churn < 3M,LH,active,PALERMO,-58.4323841,-34.580429,"-34.580429, -58.4323841",CABA,2025-09-23,2025-09-23
2025,5,45527093,661291567,Retained,Reactivated,LT,active,VILLA CRESPO,-58.4341421,-34.5966539,"-34.5966539, -58.4341421",CABA,2025-09-23,2025-09-23
2025,5,45557894,1087559698,Retained,Retained,CA,active,PALERMO,-58.4105289,-34.5807091,"-34.5807091, -58.4105289",CABA,2025-09-23,2025-09-23
2025,5,45560081,769037219,Retained,Retained,LT,active,VILLA DEL PARQUE,-58.49388330000001,-34.6028809,"-34.6028809, -58.49388330000001",CABA,2025-09-23,2025-09-23
2025,5,45597267,747931294,Retained,Retained,CA,active,VILLA URQUIZA,-58.4830503,-34.5722093,"-34.5722093, -58.4830503",CABA,2025-09-23,2025-09-23
2025,5,45599075,382051823,Retained,Retained,LH,active,VILLA DEL PARQUE,-58.407509,-34.596496,"-34.596496, -58.407509",CABA,2025-09-23,2025-09-23
2025,5,45702734,1091124328,Retained,Retained,LT,active,VILLA CRESPO,-58.45090690000001,-34.6018811,"-34.6018811, -58.45090690000001",CABA,2025-09-23,2025-09-23
2025,5,45703914,250996930,Retained,New,LT,active,LA PLATA,-57.951165580743286,-34.944265237492694,"-34.944265237492694, -57.951165580743286",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,45720864,710945816,Retained,Retained,LT,active,VICENTE LOPEZ,-58.4778166,-34.5345525,"-34.5345525, -58.4778166",CABA,2025-09-23,2025-09-23
2025,5,45757956,58932607,Retained,Retained,LH,active,FLORES,-58.4635541,-34.6275073,"-34.6275073, -58.4635541",CABA,2025-09-23,2025-09-23
2025,5,45781540,372651389,Retained,Reactivated,LH,active,CABALLITO,-58.44856210531492,-34.60849922835897,"-34.60849922835897, -58.44856210531492",CABA,2025-09-23,2025-09-23
2025,5,45788221,458808991,Retained,Retained,CA,active,MONTE CASTRO,-58.5020853,-34.6161224,"-34.6161224, -58.5020853",CABA,2025-09-23,2025-09-23
2025,5,45956874,681435275,Retained,Retained,LH,active,BELGRANO,-58.44796400000001,-34.5565933,"-34.5565933, -58.44796400000001",CABA,2025-09-23,2025-09-23
2025,5,45982896,211642246,Reactivated,Churn,LT,active,VILLA CRESPO,-58.5027091,-34.5999225,"-34.5999225, -58.5027091",CABA,2025-09-23,2025-09-23
2025,5,45995107,825592733,Retained,Retained,LH,active,SAN NICOLAS,-58.390207804921076,-34.604435694304584,"-34.604435694304584, -58.390207804921076",CABA,2025-09-23,2025-09-23
2025,5,46014793,1097733103,Churn,Retained,LH,active,LINIERS,-58.5160062,-34.6519438,"-34.6519438, -58.5160062",CABA,2025-09-23,2025-09-23
2025,5,46029357,239371486,Retained,Reactivated,LT,active,PALERMO,-58.41466140000001,-34.5920337,"-34.5920337, -58.41466140000001",CABA,2025-09-23,2025-09-23
2025,5,46077481,1099831986,Retained,Retained,CA,active,PARQUE CHACABUCO,-58.44357099906707,-34.63154411524199,"-34.63154411524199, -58.44357099906707",CABA,2025-09-23,2025-09-23
2025,5,46123898,345192397,Retained,Retained,LT,active,MONTE CASTRO,-58.4993497,-34.619,"-34.619, -58.4993497",CABA,2025-09-23,2025-09-23
2025,5,46163920,478214379,Retained,Retained,LT,active,PALERMO,-58.4113656,-34.5901335,"-34.5901335, -58.4113656",CABA,2025-09-23,2025-09-23
2025,5,46238995,106071810,Retained,Retained,LT,active,VILLA DEL PARQUE,-58.4919877,-34.6102495,"-34.6102495, -58.4919877",CABA,2025-09-23,2025-09-23
2025,5,46295226,1101997067,Reactivated,Churn > 3M,LT,active,VILLA URQUIZA,-58.48176569999999,-34.5778135,"-34.5778135, -58.48176569999999",CABA,2025-09-23,2025-09-23
2025,5,46327449,136421754,Retained,Retained,LT,active,MATADEROS,-58.4866796,-34.6624945,"-34.6624945, -58.4866796",CABA,2025-09-23,2025-09-23
2025,5,46410843,1104448750,Retained,Retained,LH,active,RECOLETA,-58.40422089999999,-34.5939516,"-34.5939516, -58.40422089999999",CABA,2025-09-23,2025-09-23
2025,5,46419217,544619534,Retained,Retained,LT,active,VILLA DEVOTO,-58.50669619999999,-34.6071915,"-34.6071915, -58.50669619999999",CABA,2025-09-23,2025-09-23
2025,5,46449216,1093704094,Retained,Retained,LT,active,CABALLITO,-58.4345794,-34.6253347,"-34.6253347, -58.4345794",CABA,2025-09-23,2025-09-23
2025,5,46455937,1100032547,Retained,Retained,LH,active,PALERMO,-58.4229017,-34.5855493,"-34.5855493, -58.4229017",CABA,2025-09-23,2025-09-23
2025,5,46522039,1112764715,Retained,Retained,LT,active,BELGRANO,-58.4588571,-34.5678442,"-34.5678442, -58.4588571",CABA,2025-09-23,2025-09-23
2025,5,46523329,434809893,Reactivated,Churn,LT,active,VICENTE LOPEZ,-58.486106,-34.518795,"-34.518795, -58.486106",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,46547738,128117737,New,,LT,active,SAN NICOLAS,-58.3700607,-34.6032649,"-34.6032649, -58.3700607",CABA,2025-09-23,2025-09-23
2025,5,46548533,1113313312,Retained,Retained,LT,active,MONTE CASTRO,-58.50782290000001,-34.62704,"-34.62704, -58.50782290000001",CABA,2025-09-23,2025-09-23
2025,5,46606313,370378777,Retained,Retained,LH,active,PARQUE AVELLANEDA,-58.478468173610686,-34.65771066417148,"-34.65771066417148, -58.478468173610686",CABA,2025-09-23,2025-09-23
2025,5,46620379,737673899,Retained,Retained,LT,active,VILLA CRESPO,-58.4340229,-34.5922791,"-34.5922791, -58.4340229",CABA,2025-09-23,2025-09-23
2025,5,46700389,1055276143,Retained,Retained,LT,active,BELGRANO,-58.46703629999999,-34.561697,"-34.561697, -58.46703629999999",CABA,2025-09-23,2025-09-23
2025,5,46710558,1117325443,Retained,Retained,LT,active,ALMAGRO,-58.4170313,-34.6045759,"-34.6045759, -58.4170313",CABA,2025-09-23,2025-09-23
2025,5,46710750,468501299,Retained,Retained,LT,active,SAN NICOLAS,-58.3792218,-34.60132,"-34.60132, -58.3792218",CABA,2025-09-23,2025-09-23
2025,5,46731318,451075760,Retained,New,LT,active,ALMAGRO,-58.4268204,-34.6027047,"-34.6027047, -58.4268204",CABA,2025-09-23,2025-09-23
2025,5,46743236,313521297,Retained,Retained,LT,active,MARTINEZ,-58.5298786,-34.49268989999999,"-34.49268989999999, -58.5298786",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,46847015,418861996,Retained,Retained,LH,active,VILLA CRESPO,-58.4400499,-34.5993601,"-34.5993601, -58.4400499",CABA,2025-09-23,2025-09-23
2025,5,46849455,739255035,Retained,Retained,CA,active,BELGRANO,-58.4600931,-34.5657416,"-34.5657416, -58.4600931",CABA,2025-09-23,2025-09-23
2025,5,46853107,801960921,Retained,Retained,LT,active,ALMAGRO,-58.4228934,-34.6167306,"-34.6167306, -58.4228934",CABA,2025-09-23,2025-09-23
2025,5,46870037,97626633,Retained,Retained,LT,active,BALVANERA,-58.4057296,-34.6109686,"-34.6109686, -58.4057296",CABA,2025-09-23,2025-09-23
2025,5,46873423,1114171946,New,,LT,active,PARQUE CHACABUCO,-58.44067879999999,-34.6358435,"-34.6358435, -58.44067879999999",CABA,2025-09-23,2025-09-23
2025,5,46887223,1121538708,Retained,Retained,CA,active,BELGRANO,-58.45501952209014,-34.56747668262413,"-34.56747668262413, -58.45501952209014",CABA,2025-09-23,2025-09-23
2025,5,46907851,762956473,Retained,Retained,LH,active,RECOLETA,-58.39210357296088,-34.59483641106745,"-34.59483641106745, -58.39210357296088",CABA,2025-09-23,2025-09-23
2025,5,46914399,22197118,Retained,Retained,CA,active,BELGRANO,-58.4592832,-34.5636511,"-34.5636511, -58.4592832",CABA,2025-09-23,2025-09-23
2025,5,46922071,35651825,Retained,Retained,CA,active,SAN NICOLAS,-58.38904669999999,-34.6088702,"-34.6088702, -58.38904669999999",CABA,2025-09-23,2025-09-23
2025,5,46923531,1005049853,Retained,Retained,LT,active,MONTE CASTRO,-58.505077,-34.6150286,"-34.6150286, -58.505077",CABA,2025-09-23,2025-09-23
2025,5,46965006,525621804,Retained,Retained,LT,active,MARTINEZ,-58.509083,-34.4976747,"-34.4976747, -58.509083",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,47054066,42215084,Retained,Retained,LT,active,FLORES,-58.4724563,-34.6314063,"-34.6314063, -58.4724563",CABA,2025-09-23,2025-09-23
2025,5,47101955,16785673,Retained,Retained,CA,active,NUÑEZ,-58.46491760000001,-34.5535104,"-34.5535104, -58.46491760000001",CABA,2025-09-23,2025-09-23
2025,5,47143752,311517380,Retained,Retained,LH,active,RECOLETA,-58.3880697,-34.5980272,"-34.5980272, -58.3880697",CABA,2025-09-23,2025-09-23
2025,5,47149456,221169547,Retained,Retained,LT,active,CARAPACHAY,-58.5365394,-34.5318381,"-34.5318381, -58.5365394",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,47188587,1130810515,Retained,Retained,CA,active,ALMAGRO,-58.4224854,-34.6007187,"-34.6007187, -58.4224854",CABA,2025-09-23,2025-09-23
2025,5,47206689,61314318,Retained,New,LT,active,FLORESTA,-58.4759967,-34.6326133,"-34.6326133, -58.4759967",CABA,2025-09-23,2025-09-23
2025,5,47325748,175520989,Retained,New,LT,active,LA PLATA,-57.9558346,-34.9133938,"-34.9133938, -57.9558346",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,47410256,1117926650,Retained,Retained,LT,active,ACASSUSO,-58.49749199629515,-34.4774579326804,"-34.4774579326804, -58.49749199629515",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,47426963,1037513346,Retained,Retained,LH,active,BALVANERA,-58.40454070000001,-34.6023944,"-34.6023944, -58.40454070000001",CABA,2025-09-23,2025-09-23
2025,5,47521904,504773830,Retained,Retained,LT,active,CHACARITA,-58.56564840000001,-34.6887569,"-34.6887569, -58.56564840000001",CABA,2025-09-23,2025-09-23
2025,5,47530981,440429021,Retained,Retained,LH,active,RECOLETA,-58.393573,-34.5905855,"-34.5905855, -58.393573",CABA,2025-09-23,2025-09-23
2025,5,47534110,1102810039,Retained,Retained,LT,active,RECOLETA,-58.4066313,-34.5879947,"-34.5879947, -58.4066313",CABA,2025-09-23,2025-09-23
2025,5,47561568,448898971,Retained,Retained,LT,active,CABALLITO,-58.4371586,-34.6142596,"-34.6142596, -58.4371586",CABA,2025-09-23,2025-09-23
2025,5,47562764,1144007395,Churn,Reactivated,LT,active,FLORESTA,-58.4968803,-34.6222204,"-34.6222204, -58.4968803",CABA,2025-09-23,2025-09-23
2025,5,47658056,1145151757,Retained,Retained,LT,active,PALERMO,-58.42145989999999,-34.5888587,"-34.5888587, -58.42145989999999",CABA,2025-09-23,2025-09-23
2025,5,47664027,26441827,Retained,Retained,LH,active,CABALLITO,-58.4296237,-34.620884,"-34.620884, -58.4296237",CABA,2025-09-23,2025-09-23
2025,5,47737868,1149793164,Retained,Retained,CA,active,MATADEROS,-58.51381110000001,-34.651706,"-34.651706, -58.51381110000001",CABA,2025-09-23,2025-09-23
2025,5,47739777,1051130242,Retained,Retained,LH,active,RETIRO,-58.375708,-34.596635,"-34.596635, -58.375708",CABA,2025-09-23,2025-09-23
2025,5,47742353,1148785043,Retained,Retained,CA,active,SAN NICOLAS,-58.38379459999999,-34.6036439,"-34.6036439, -58.38379459999999",CABA,2025-09-23,2025-09-23
2025,5,47760561,1150727854,Retained,Retained,LH,active,MONTE CASTRO,-58.5111396,-34.6245484,"-34.6245484, -58.5111396",CABA,2025-09-23,2025-09-23
2025,5,47776577,1151084445,Retained,Retained,CA,active,ALMAGRO,-58.4212559,-34.6071558,"-34.6071558, -58.4212559",CABA,2025-09-23,2025-09-23
2025,5,47785373,1150837158,Retained,Retained,LT,active,PALERMO,-58.41288119999999,-34.5866492,"-34.5866492, -58.41288119999999",CABA,2025-09-23,2025-09-23
2025,5,47849181,628825229,Retained,Retained,LT,active,RECOLETA,-58.3960282,-34.5968394,"-34.5968394, -58.3960282",CABA,2025-09-23,2025-09-23
2025,5,47885586,1153173690,Retained,Retained,LT,active,VILLA DEVOTO,-58.5123964,-34.6091513,"-34.6091513, -58.5123964",CABA,2025-09-23,2025-09-23
2025,5,47894674,1129384108,Retained,Retained,LT,active,MATADEROS,-58.4900641,-34.6498659,"-34.6498659, -58.4900641",CABA,2025-09-23,2025-09-23
2025,5,47938835,463933965,Retained,Retained,LH,active,RECOLETA,-58.3997797,-34.5945877,"-34.5945877, -58.3997797",CABA,2025-09-23,2025-09-23
2025,5,47940149,1154488965,Retained,Retained,LH,active,RECOLETA,-58.40158779999999,-34.5892819,"-34.5892819, -58.40158779999999",CABA,2025-09-23,2025-09-23
2025,5,47974628,514181240,Retained,Retained,LT,active,BALVANERA,-58.40879239999999,-34.6148942,"-34.6148942, -58.40879239999999",CABA,2025-09-23,2025-09-23
2025,5,48017746,473392508,Retained,New,LT,active,LA PLATA,-57.9488011,-34.9050517,"-34.9050517, -57.9488011",BUENOS AIRES,2025-09-23,2025-09-23
2025,5,48040112,310072385,Retained,Retained,LH,active,MONSERRAT,-58.3785099,-34.6164527,"-34.6164527, -58.3785099",CABA,2025-09-23,2025-09-23
2025,5,48041322,85232255,Reactivated,Churn,LT,active,BALVANERA,-58.40252,-34.600144,"-34.600144, -58.40252",CABA,2025-09-23,2025-09-23
2025,5,48065481,697141612,Churn > 3M,Churn > 3M,LH,active,VELEZ SARSFIELD,-58.48273949999999,-34.6342089,"-34.6342089, -58.48273949999999",CABA,2025-09-23,2025-09-23
2025,5,48074392,385772419,Reactivated,Churn,LT,active,VILLA DEL PARQUE,-58.49310119999999,-34.6002212,"-34.6002212, -58.49310119999999",CABA,2025-09-23,2025-09-23
2025,5,48075274,516487806,Retained,Retained,LH,active,BELGRANO,-58.4555678,-34.5653897,"-34.5653897, -58.4555678",CABA,2025-09-23,2025-09-23
2025,5,48082431,480186788,Retained,Retained,CA,active,NUÑEZ,-58.4638694,-34.5535412,"-34.5535412, -58.4638694",CABA,2025-09-23,2025-09-23
2025,5,48179317,307804100,Retained,Retained,LH,active,SAAVEDRA,-58.474276481597315,-34.54140210226721,"-34.54140210226721, -58.474276481597315",CABA,2025-09-23,2025-09-23
2025,5,48206710,1150034192,Retained,Retained,CA,active,BELGRANO,-58.4532098,-34.5652136,"-34.5652136, -58.4532098",CABA,2025-09-23,2025-09-23
2025,5,48214903,1165005227,Retained,Retained,CA,active,RETIRO,-58.37878300000001,-34.593171,"-34.593171, -58.37878300000001",CABA,2025-09-23,2025-09-23
2025,5,48223338,1164333519,Retained,Retained,CA,active,CABALLITO,-58.4338353,-34.6088815,"-34.6088815, -58.4338353",CABA,2025-09-23,2025-09-23
2025,5,48224571,1164333519,Retained,Retained,CA,active,LA PATERNAL,-58.46800020000001,-34.6019279,"-34.6019279, -58.46800020000001",CABA,2025-09-23,2025-09-23
